,Area,Area Id,Variable Name,Variable Id,Year,Value
479,Cuba,49.0,Total renewable water resources per capita,4190.0,1987.0,3712.0
480,Cuba,49.0,Total renewable water resources per capita,4190.0,1992.0,3552.0
481,Cuba,49.0,Total renewable water resources per capita,4190.0,1997.0,3461.0
482,Cuba,49.0,Total renewable water resources per capita,4190.0,2002.0,3398.0
483,Cuba,49.0,Total renewable water resources per capita,4190.0,2007.0,3372.0
484,Cuba,49.0,Total renewable water resources per capita,4190.0,2012.0,3349.0
485,Cuba,49.0,Total renewable water resources per capita,4190.0,2017.0,3319.0
486,Cyprus,50.0,Total renewable water resources per capita,4190.0,1962.0,1350.0
487,Cyprus,50.0,Total renewable water resources per capita,4190.0,1967.0,1319.0
488,Cyprus,50.0,Total renewable water resources per capita,4190.0,1972.0,1242.0
489,Cyprus,50.0,Total renewable water resources per capita,4190.0,1977.0,1172.0
490,Cyprus,50.0,Total renewable water resources per capita,4190.0,1982.0,1128.0
491,Cyprus,50.0,Total renewable water resources per capita,4190.0,1987.0,1078.0
492,Cyprus,50.0,Total renewable water resources per capita,4190.0,1992.0,974.3
493,Cyprus,50.0,Total renewable water resources per capita,4190.0,1997.0,875.2
494,Cyprus,50.0,Total renewable water resources per capita,4190.0,2002.0,798.4
495,Cyprus,50.0,Total renewable water resources per capita,4190.0,2007.0,733.1
496,Cyprus,50.0,Total renewable water resources per capita,4190.0,2012.0,687.2
497,Cyprus,50.0,Total renewable water resources per capita,4190.0,2017.0,661.0
498,Czechia,167.0,Total renewable water resources per capita,4190.0,1997.0,1272.0
499,Czechia,167.0,Total renewable water resources per capita,4190.0,2002.0,1283.0
500,Czechia,167.0,Total renewable water resources per capita,4190.0,2007.0,1270.0
501,Czechia,167.0,Total renewable water resources per capita,4190.0,2012.0,1242.0
502,Czechia,167.0,Total renewable water resources per capita,4190.0,2017.0,1238.0
503,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1962.0,6498.0
504,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1967.0,5835.0
505,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1972.0,5073.0
506,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1977.0,4593.0
507,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1982.0,4284.0
508,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1987.0,3970.0
509,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1992.0,3685.0
510,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,1997.0,3454.0
511,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,2002.0,3306.0
512,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,2007.0,3188.0
513,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,2012.0,3104.0
514,Democratic People's Republic of Korea,116.0,Total renewable water resources per capita,4190.0,2017.0,3027.0
515,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1962.0,79983.0
516,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1967.0,69812.0
517,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1972.0,60748.0
518,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1977.0,52912.0
519,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1982.0,46289.0
520,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1987.0,40691.0
521,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1992.0,34354.0
522,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,1997.0,29272.0
523,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,2002.0,25744.0
524,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,2007.0,21962.0
525,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,2012.0,18600.0
526,Democratic Republic of the Congo,250.0,Total renewable water resources per capita,4190.0,2017.0,15773.0
527,Denmark,54.0,Total renewable water resources per capita,4190.0,1962.0,1291.0
528,Denmark,54.0,Total renewable water resources per capita,4190.0,1967.0,1242.0
529,Denmark,54.0,Total renewable water resources per capita,4190.0,1972.0,1202.0
530,Denmark,54.0,Total renewable water resources per capita,4190.0,1977.0,1177.0
531,Denmark,54.0,Total renewable water resources per capita,4190.0,1982.0,1171.0
532,Denmark,54.0,Total renewable water resources per capita,4190.0,1987.0,146.2
533,Denmark,54.0,Total renewable water resources per capita,4190.0,1992.0,1160.0
534,Denmark,54.0,Total renewable water resources per capita,4190.0,1997.0,1137.0
535,Denmark,54.0,Total renewable water resources per capita,4190.0,2002.0,1117.0
536,Denmark,54.0,Total renewable water resources per capita,4190.0,2007.0,1097.0
537,Denmark,54.0,Total renewable water resources per capita,4190.0,2012.0,1069.0
538,Denmark,54.0,Total renewable water resources per capita,4190.0,2017.0,1046.0
539,Djibouti,72.0,Total renewable water resources per capita,4190.0,1962.0,3185.0
540,Djibouti,72.0,Total renewable water resources per capita,4190.0,1967.0,2283.0
541,Djibouti,72.0,Total renewable water resources per capita,4190.0,1972.0,1674.0
542,Djibouti,72.0,Total renewable water resources per capita,4190.0,1977.0,1081.0
543,Djibouti,72.0,Total renewable water resources per capita,4190.0,1982.0,778.6
544,Djibouti,72.0,Total renewable water resources per capita,4190.0,1987.0,611.9
545,Djibouti,72.0,Total renewable water resources per capita,4190.0,1992.0,487.7
546,Djibouti,72.0,Total renewable water resources per capita,4190.0,1997.0,453.9
547,Djibouti,72.0,Total renewable water resources per capita,4190.0,2002.0,402.0
548,Djibouti,72.0,Total renewable water resources per capita,4190.0,2007.0,370.6
549,Djibouti,72.0,Total renewable water resources per capita,4190.0,2012.0,340.4
550,Djibouti,72.0,Total renewable water resources per capita,4190.0,2017.0,313.5
551,Dominica,55.0,Total renewable water resources per capita,4190.0,1962.0,3227.0
552,Dominica,55.0,Total renewable water resources per capita,4190.0,1967.0,2955.0
553,Dominica,55.0,Total renewable water resources per capita,4190.0,1972.0,2788.0
554,Dominica,55.0,Total renewable water resources per capita,4190.0,1977.0,2724.0
555,Dominica,55.0,Total renewable water resources per capita,4190.0,1982.0,2661.0
556,Dominica,55.0,Total renewable water resources per capita,4190.0,1987.0,2764.0
557,Dominica,55.0,Total renewable water resources per capita,4190.0,1992.0,2818.0
558,Dominica,55.0,Total renewable water resources per capita,4190.0,1997.0,2827.0
559,Dominica,55.0,Total renewable water resources per capita,4190.0,2002.0,2865.0
560,Dominica,55.0,Total renewable water resources per capita,4190.0,2007.0,2819.0
561,Dominica,55.0,Total renewable water resources per capita,4190.0,2012.0,2776.0
562,Dominica,55.0,Total renewable water resources per capita,4190.0,2017.0,2706.0
563,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1962.0,6674.0
564,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1967.0,5697.0
565,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1972.0,4937.0
566,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1977.0,4342.0
567,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1982.0,3866.0
568,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1987.0,3474.0
569,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1992.0,3146.0
570,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,1997.0,2879.0
571,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,2002.0,2661.0
572,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,2007.0,2473.0
573,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,2012.0,2314.0
574,Dominican Republic,56.0,Total renewable water resources per capita,4190.0,2017.0,2183.0
575,Ecuador,58.0,Total renewable water resources per capita,4190.0,1962.0,91918.0
576,Ecuador,58.0,Total renewable water resources per capita,4190.0,1967.0,79483.0
577,Ecuador,58.0,Total renewable water resources per capita,4190.0,1972.0,68813.0
578,Ecuador,58.0,Total renewable water resources per capita,4190.0,1977.0,59995.0
579,Ecuador,58.0,Total renewable water resources per capita,4190.0,1982.0,52711.0
580,Ecuador,58.0,Total renewable water resources per capita,4190.0,1987.0,46549.0
581,Ecuador,58.0,Total renewable water resources per capita,4190.0,1992.0,41323.0
582,Ecuador,58.0,Total renewable water resources per capita,4190.0,1997.0,37099.0
583,Ecuador,58.0,Total renewable water resources per capita,4190.0,2002.0,33843.0
584,Ecuador,58.0,Total renewable water resources per capita,4190.0,2007.0,31144.0
585,Ecuador,58.0,Total renewable water resources per capita,4190.0,2012.0,28690.0
586,Ecuador,58.0,Total renewable water resources per capita,4190.0,2017.0,26611.0
587,Egypt,59.0,Total renewable water resources per capita,4190.0,1962.0,2017.0
588,Egypt,59.0,Total renewable water resources per capita,4190.0,1967.0,1767.0
589,Egypt,59.0,Total renewable water resources per capita,4190.0,1972.0,1568.0
590,Egypt,59.0,Total renewable water resources per capita,4190.0,1977.0,1402.0
591,Egypt,59.0,Total renewable water resources per capita,4190.0,1982.0,1240.0
592,Egypt,59.0,Total renewable water resources per capita,4190.0,1987.0,1084.0
593,Egypt,59.0,Total renewable water resources per capita,4190.0,1992.0,957.8
594,Egypt,59.0,Total renewable water resources per capita,4190.0,1997.0,869.2
595,Egypt,59.0,Total renewable water resources per capita,4190.0,2002.0,792.1
596,Egypt,59.0,Total renewable water resources per capita,4190.0,2007.0,722.9
597,Egypt,59.0,Total renewable water resources per capita,4190.0,2012.0,654.8
598,Egypt,59.0,Total renewable water resources per capita,4190.0,2017.0,589.4
599,El Salvador,60.0,Total renewable water resources per capita,4190.0,1962.0,8972.0
600,El Salvador,60.0,Total renewable water resources per capita,4190.0,1967.0,7763.0
601,El Salvador,60.0,Total renewable water resources per capita,4190.0,1972.0,6802.0
602,El Salvador,60.0,Total renewable water resources per capita,4190.0,1977.0,6067.0
603,El Salvador,60.0,Total renewable water resources per capita,4190.0,1982.0,5559.0
604,El Salvador,60.0,Total renewable water resources per capita,4190.0,1987.0,5198.0
605,El Salvador,60.0,Total renewable water resources per capita,4190.0,1992.0,4865.0
606,El Salvador,60.0,Total renewable water resources per capita,4190.0,1997.0,4586.0
607,El Salvador,60.0,Total renewable water resources per capita,4190.0,2002.0,4423.0
608,El Salvador,60.0,Total renewable water resources per capita,4190.0,2007.0,4319.0
609,El Salvador,60.0,Total renewable water resources per capita,4190.0,2012.0,4223.0
610,El Salvador,60.0,Total renewable water resources per capita,4190.0,2017.0,4119.0
611,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1962.0,99010.0
612,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1967.0,88616.0
613,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1972.0,88859.0
614,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1977.0,105391.0
615,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1982.0,89470.0
616,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1987.0,66632.0
617,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1992.0,57130.0
618,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,1997.0,47741.0
619,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,2002.0,39016.0
620,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,2007.0,31352.0
621,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,2012.0,25024.0
622,Equatorial Guinea,61.0,Total renewable water resources per capita,4190.0,2017.0,20505.0
623,Eritrea,178.0,Total renewable water resources per capita,4190.0,1997.0,2314.0
624,Eritrea,178.0,Total renewable water resources per capita,4190.0,2002.0,2024.0
625,Eritrea,178.0,Total renewable water resources per capita,4190.0,2007.0,1761.0
626,Eritrea,178.0,Total renewable water resources per capita,4190.0,2012.0,1604.0
627,Eritrea,178.0,Total renewable water resources per capita,4190.0,2017.0,1443.0
628,Estonia,63.0,Total renewable water resources per capita,4190.0,1992.0,8422.0
629,Estonia,63.0,Total renewable water resources per capita,4190.0,1997.0,9085.0
630,Estonia,63.0,Total renewable water resources per capita,4190.0,2002.0,9262.0
631,Estonia,63.0,Total renewable water resources per capita,4190.0,2007.0,9531.0
632,Estonia,63.0,Total renewable water resources per capita,4190.0,2012.0,9668.0
633,Estonia,63.0,Total renewable water resources per capita,4190.0,2017.0,9779.0
634,Eswatini,209.0,Total renewable water resources per capita,4190.0,1962.0,12336.0
635,Eswatini,209.0,Total renewable water resources per capita,4190.0,1967.0,10963.0
636,Eswatini,209.0,Total renewable water resources per capita,4190.0,1972.0,9551.0
637,Eswatini,209.0,Total renewable water resources per capita,4190.0,1977.0,8199.0
638,Eswatini,209.0,Total renewable water resources per capita,4190.0,1982.0,7056.0
639,Eswatini,209.0,Total renewable water resources per capita,4190.0,1987.0,5882.0
640,Eswatini,209.0,Total renewable water resources per capita,4190.0,1992.0,4978.0
641,Eswatini,209.0,Total renewable water resources per capita,4190.0,1997.0,4492.0
642,Eswatini,209.0,Total renewable water resources per capita,4190.0,2002.0,4172.0
643,Eswatini,209.0,Total renewable water resources per capita,4190.0,2007.0,3963.0
644,Eswatini,209.0,Total renewable water resources per capita,4190.0,2012.0,3614.0
645,Eswatini,209.0,Total renewable water resources per capita,4190.0,2017.0,3299.0
646,Ethiopia,238.0,Total renewable water resources per capita,4190.0,1997.0,2001.0
647,Ethiopia,238.0,Total renewable water resources per capita,4190.0,2002.0,1731.0
648,Ethiopia,238.0,Total renewable water resources per capita,4190.0,2007.0,1506.0
649,Ethiopia,238.0,Total renewable water resources per capita,4190.0,2012.0,1320.0
650,Ethiopia,238.0,Total renewable water resources per capita,4190.0,2017.0,1162.0
651,Fiji,66.0,Total renewable water resources per capita,4190.0,1962.0,67718.0
652,Fiji,66.0,Total renewable water resources per capita,4190.0,1967.0,58516.0
653,Fiji,66.0,Total renewable water resources per capita,4190.0,1972.0,52598.0
654,Fiji,66.0,Total renewable water resources per capita,4190.0,1977.0,47719.0
655,Fiji,66.0,Total renewable water resources per capita,4190.0,1982.0,42727.0
656,Fiji,66.0,Total renewable water resources per capita,4190.0,1987.0,39559.0
657,Fiji,66.0,Total renewable water resources per capita,4190.0,1992.0,38348.0
658,Fiji,66.0,Total renewable water resources per capita,4190.0,1997.0,36007.0
659,Fiji,66.0,Total renewable water resources per capita,4190.0,2002.0,35001.0
660,Fiji,66.0,Total renewable water resources per capita,4190.0,2007.0,34200.0
661,Fiji,66.0,Total renewable water resources per capita,4190.0,2012.0,32681.0
662,Fiji,66.0,Total renewable water resources per capita,4190.0,2017.0,31530.0
663,Finland,67.0,Total renewable water resources per capita,4190.0,1962.0,24450.0
664,Finland,67.0,Total renewable water resources per capita,4190.0,1967.0,23970.0
665,Finland,67.0,Total renewable water resources per capita,4190.0,1972.0,23651.0
666,Finland,67.0,Total renewable water resources per capita,4190.0,1977.0,23173.0
667,Finland,67.0,Total renewable water resources per capita,4190.0,1982.0,22751.0
668,Finland,67.0,Total renewable water resources per capita,4190.0,1987.0,22240.0
669,Finland,67.0,Total renewable water resources per capita,4190.0,1992.0,21804.0
670,Finland,67.0,Total renewable water resources per capita,4190.0,1997.0,21351.0
671,Finland,67.0,Total renewable water resources per capita,4190.0,2002.0,21101.0
672,Finland,67.0,Total renewable water resources per capita,4190.0,2007.0,20763.0
673,Finland,67.0,Total renewable water resources per capita,4190.0,2012.0,20321.0
674,Finland,67.0,Total renewable water resources per capita,4190.0,2017.0,19917.0
675,France,68.0,Total renewable water resources per capita,4190.0,1962.0,4478.0
676,France,68.0,Total renewable water resources per capita,4190.0,1967.0,4238.0
677,France,68.0,Total renewable water resources per capita,4190.0,1972.0,4078.0
678,France,68.0,Total renewable water resources per capita,4190.0,1977.0,3943.0
679,France,68.0,Total renewable water resources per capita,4190.0,1982.0,3868.0
680,France,68.0,Total renewable water resources per capita,4190.0,1987.0,3766.0
681,France,68.0,Total renewable water resources per capita,4190.0,1992.0,3670.0
682,France,68.0,Total renewable water resources per capita,4190.0,1997.0,3591.0
683,France,68.0,Total renewable water resources per capita,4190.0,2002.0,3504.0
684,France,68.0,Total renewable water resources per capita,4190.0,2007.0,3405.0
685,France,68.0,Total renewable water resources per capita,4190.0,2012.0,3316.0
686,France,68.0,Total renewable water resources per capita,4190.0,2017.0,3247.0
687,Gabon,74.0,Total renewable water resources per capita,4190.0,1962.0,325618.0
688,Gabon,74.0,Total renewable water resources per capita,4190.0,1967.0,299747.0
689,Gabon,74.0,Total renewable water resources per capita,4190.0,1972.0,270755.0
690,Gabon,74.0,Total renewable water resources per capita,4190.0,1977.0,244549.0
691,Gabon,74.0,Total renewable water resources per capita,4190.0,1982.0,216456.0
692,Gabon,74.0,Total renewable water resources per capita,4190.0,1987.0,189303.0
693,Gabon,74.0,Total renewable water resources per capita,4190.0,1992.0,165174.0
694,Gabon,74.0,Total renewable water resources per capita,4190.0,1997.0,145359.0
695,Gabon,74.0,Total renewable water resources per capita,4190.0,2002.0,128284.0
696,Gabon,74.0,Total renewable water resources per capita,4190.0,2007.0,111484.0
697,Gabon,74.0,Total renewable water resources per capita,4190.0,2012.0,94479.0
698,Gabon,74.0,Total renewable water resources per capita,4190.0,2017.0,81975.0
699,Gambia,75.0,Total renewable water resources per capita,4190.0,1962.0,20860.0
700,Gambia,75.0,Total renewable water resources per capita,4190.0,1967.0,19217.0
701,Gambia,75.0,Total renewable water resources per capita,4190.0,1972.0,16860.0
702,Gambia,75.0,Total renewable water resources per capita,4190.0,1977.0,14498.0
703,Gambia,75.0,Total renewable water resources per capita,4190.0,1982.0,12342.0
704,Gambia,75.0,Total renewable water resources per capita,4190.0,1987.0,9949.0
705,Gambia,75.0,Total renewable water resources per capita,4190.0,1992.0,8166.0
706,Gambia,75.0,Total renewable water resources per capita,4190.0,1997.0,7092.0
707,Gambia,75.0,Total renewable water resources per capita,4190.0,2002.0,6102.0
708,Gambia,75.0,Total renewable water resources per capita,4190.0,2007.0,5198.0
709,Gambia,75.0,Total renewable water resources per capita,4190.0,2012.0,4440.0
710,Gambia,75.0,Total renewable water resources per capita,4190.0,2017.0,3808.0
711,Georgia,73.0,Total renewable water resources per capita,4190.0,1992.0,11954.0
712,Georgia,73.0,Total renewable water resources per capita,4190.0,1997.0,12975.0
713,Georgia,73.0,Total renewable water resources per capita,4190.0,2002.0,13693.0
714,Georgia,73.0,Total renewable water resources per capita,4190.0,2007.0,14423.0
715,Georgia,73.0,Total renewable water resources per capita,4190.0,2012.0,15416.0
716,Georgia,73.0,Total renewable water resources per capita,4190.0,2017.0,16189.0
717,Germany,79.0,Total renewable water resources per capita,4190.0,1962.0,2067.0
718,Germany,79.0,Total renewable water resources per capita,4190.0,1967.0,1991.0
719,Germany,79.0,Total renewable water resources per capita,4190.0,1972.0,1952.0
720,Germany,79.0,Total renewable water resources per capita,4190.0,1977.0,1957.0
721,Germany,79.0,Total renewable water resources per capita,4190.0,1982.0,1976.0
722,Germany,79.0,Total renewable water resources per capita,4190.0,1987.0,1973.0
723,Germany,79.0,Total renewable water resources per capita,4190.0,1992.0,1924.0
724,Germany,79.0,Total renewable water resources per capita,4190.0,1997.0,1890.0
725,Germany,79.0,Total renewable water resources per capita,4190.0,2002.0,1887.0
726,Germany,79.0,Total renewable water resources per capita,4190.0,2007.0,1893.0
727,Germany,79.0,Total renewable water resources per capita,4190.0,2012.0,1900.0
728,Germany,79.0,Total renewable water resources per capita,4190.0,2017.0,1875.0
729,Ghana,81.0,Total renewable water resources per capita,4190.0,1962.0,7932.0
730,Ghana,81.0,Total renewable water resources per capita,4190.0,1967.0,6975.0
731,Ghana,81.0,Total renewable water resources per capita,4190.0,1972.0,6187.0
732,Ghana,81.0,Total renewable water resources per capita,4190.0,1977.0,5515.0
733,Ghana,81.0,Total renewable water resources per capita,4190.0,1982.0,4892.0
734,Ghana,81.0,Total renewable water resources per capita,4190.0,1987.0,4169.0
735,Ghana,81.0,Total renewable water resources per capita,4190.0,1992.0,3634.0
736,Ghana,81.0,Total renewable water resources per capita,4190.0,1997.0,3192.0
737,Ghana,81.0,Total renewable water resources per capita,4190.0,2002.0,2821.0
738,Ghana,81.0,Total renewable water resources per capita,4190.0,2007.0,2476.0
739,Ghana,81.0,Total renewable water resources per capita,4190.0,2012.0,2184.0
740,Ghana,81.0,Total renewable water resources per capita,4190.0,2017.0,1949.0
741,Greece,84.0,Total renewable water resources per capita,4190.0,1962.0,8194.0
742,Greece,84.0,Total renewable water resources per capita,4190.0,1967.0,8023.0
743,Greece,84.0,Total renewable water resources per capita,4190.0,1972.0,7799.0
744,Greece,84.0,Total renewable water resources per capita,4190.0,1977.0,7391.0
745,Greece,84.0,Total renewable water resources per capita,4190.0,1982.0,6977.0
746,Greece,84.0,Total renewable water resources per capita,4190.0,1987.0,6794.0
747,Greece,84.0,Total renewable water resources per capita,4190.0,1992.0,6545.0
748,Greece,84.0,Total renewable water resources per capita,4190.0,1997.0,6240.0
749,Greece,84.0,Total renewable water resources per capita,4190.0,2002.0,6098.0
750,Greece,84.0,Total renewable water resources per capita,4190.0,2007.0,6010.0
751,Greece,84.0,Total renewable water resources per capita,4190.0,2012.0,6012.0
752,Greece,84.0,Total renewable water resources per capita,4190.0,2017.0,6129.0
753,Grenada,86.0,Total renewable water resources per capita,4190.0,1962.0,2164.0
754,Grenada,86.0,Total renewable water resources per capita,4190.0,1967.0,2106.0
755,Grenada,86.0,Total renewable water resources per capita,4190.0,1972.0,2129.0
756,Grenada,86.0,Total renewable water resources per capita,4190.0,1977.0,2218.0
757,Grenada,86.0,Total renewable water resources per capita,4190.0,1982.0,2148.0
758,Grenada,86.0,Total renewable water resources per capita,4190.0,1987.0,2012.0
759,Grenada,86.0,Total renewable water resources per capita,4190.0,1992.0,2058.0
760,Grenada,86.0,Total renewable water resources per capita,4190.0,1997.0,1978.0
761,Grenada,86.0,Total renewable water resources per capita,4190.0,2002.0,1959.0
762,Grenada,86.0,Total renewable water resources per capita,4190.0,2007.0,1931.0
763,Grenada,86.0,Total renewable water resources per capita,4190.0,2012.0,1896.0
764,Grenada,86.0,Total renewable water resources per capita,4190.0,2017.0,1855.0
765,Guatemala,89.0,Total renewable water resources per capita,4190.0,1962.0,28651.0
766,Guatemala,89.0,Total renewable water resources per capita,4190.0,1967.0,24782.0
767,Guatemala,89.0,Total renewable water resources per capita,4190.0,1972.0,21525.0
768,Guatemala,89.0,Total renewable water resources per capita,4190.0,1977.0,18903.0
769,Guatemala,89.0,Total renewable water resources per capita,4190.0,1982.0,16708.0
770,Guatemala,89.0,Total renewable water resources per capita,4190.0,1987.0,14805.0
771,Guatemala,89.0,Total renewable water resources per capita,4190.0,1992.0,13173.0
772,Guatemala,89.0,Total renewable water resources per capita,4190.0,1997.0,11747.0
773,Guatemala,89.0,Total renewable water resources per capita,4190.0,2002.0,10476.0
774,Guatemala,89.0,Total renewable water resources per capita,4190.0,2007.0,9336.0
775,Guatemala,89.0,Total renewable water resources per capita,4190.0,2012.0,8375.0
776,Guatemala,89.0,Total renewable water resources per capita,4190.0,2017.0,7562.0
777,Guinea,90.0,Total renewable water resources per capita,4190.0,1962.0,61230.0
778,Guinea,90.0,Total renewable water resources per capita,4190.0,1967.0,56177.0
779,Guinea,90.0,Total renewable water resources per capita,4190.0,1972.0,52583.0
780,Guinea,90.0,Total renewable water resources per capita,4190.0,1977.0,51387.0
781,Guinea,90.0,Total renewable water resources per capita,4190.0,1982.0,48177.0
782,Guinea,90.0,Total renewable water resources per capita,4190.0,1987.0,42000.0
783,Guinea,90.0,Total renewable water resources per capita,4190.0,1992.0,33437.0
784,Guinea,90.0,Total renewable water resources per capita,4190.0,1997.0,27105.0
785,Guinea,90.0,Total renewable water resources per capita,4190.0,2002.0,24735.0
786,Guinea,90.0,Total renewable water resources per capita,4190.0,2007.0,22383.0
787,Guinea,90.0,Total renewable water resources per capita,4190.0,2012.0,20034.0
788,Guinea,90.0,Total renewable water resources per capita,4190.0,2017.0,17771.0
789,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1962.0,49841.0
790,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1967.0,46622.0
791,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1972.0,42347.0
792,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1977.0,39908.0
793,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1982.0,37709.0
794,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1987.0,33277.0
795,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1992.0,29539.0
796,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,1997.0,26610.0
797,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,2002.0,24266.0
798,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,2007.0,21715.0
799,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,2012.0,19170.0
800,Guinea-Bissau,175.0,Total renewable water resources per capita,4190.0,2017.0,16873.0
801,Guyana,91.0,Total renewable water resources per capita,4190.0,1962.0,446973.0
802,Guyana,91.0,Total renewable water resources per capita,4190.0,1967.0,400947.0
803,Guyana,91.0,Total renewable water resources per capita,4190.0,1972.0,375398.0
804,Guyana,91.0,Total renewable water resources per capita,4190.0,1977.0,355456.0
805,Guyana,91.0,Total renewable water resources per capita,4190.0,1982.0,346902.0
806,Guyana,91.0,Total renewable water resources per capita,4190.0,1987.0,357756.0
807,Guyana,91.0,Total renewable water resources per capita,4190.0,1992.0,362251.0
808,Guyana,91.0,Total renewable water resources per capita,4190.0,1997.0,356345.0
809,Guyana,91.0,Total renewable water resources per capita,4190.0,2002.0,360420.0
810,Guyana,91.0,Total renewable water resources per capita,4190.0,2007.0,362348.0
811,Guyana,91.0,Total renewable water resources per capita,4190.0,2012.0,359846.0
812,Guyana,91.0,Total renewable water resources per capita,4190.0,2017.0,348374.0
813,Haiti,93.0,Total renewable water resources per capita,4190.0,1962.0,3487.0
814,Haiti,93.0,Total renewable water resources per capita,4190.0,1967.0,3156.0
815,Haiti,93.0,Total renewable water resources per capita,4190.0,1972.0,2877.0
816,Haiti,93.0,Total renewable water resources per capita,4190.0,1977.0,2627.0
817,Haiti,93.0,Total renewable water resources per capita,4190.0,1982.0,2356.0
818,Haiti,93.0,Total renewable water resources per capita,4190.0,1987.0,2103.0
819,Haiti,93.0,Total renewable water resources per capita,4190.0,1992.0,1899.0
820,Haiti,93.0,Total renewable water resources per capita,4190.0,1997.0,1730.0
821,Haiti,93.0,Total renewable water resources per capita,4190.0,2002.0,1588.0
822,Haiti,93.0,Total renewable water resources per capita,4190.0,2007.0,1468.0
823,Haiti,93.0,Total renewable water resources per capita,4190.0,2012.0,1364.0
824,Haiti,93.0,Total renewable water resources per capita,4190.0,2017.0,1278.0
825,Honduras,95.0,Total renewable water resources per capita,4190.0,1962.0,42746.0
826,Honduras,95.0,Total renewable water resources per capita,4190.0,1967.0,37072.0
827,Honduras,95.0,Total renewable water resources per capita,4190.0,1972.0,31978.0
828,Honduras,95.0,Total renewable water resources per capita,4190.0,1977.0,27486.0
829,Honduras,95.0,Total renewable water resources per capita,4190.0,1982.0,23564.0
830,Honduras,95.0,Total renewable water resources per capita,4190.0,1987.0,20291.0
831,Honduras,95.0,Total renewable water resources per capita,4190.0,1992.0,17561.0
832,Honduras,95.0,Total renewable water resources per capita,4190.0,1997.0,15286.0
833,Honduras,95.0,Total renewable water resources per capita,4190.0,2002.0,13429.0
834,Honduras,95.0,Total renewable water resources per capita,4190.0,2007.0,11956.0
835,Honduras,95.0,Total renewable water resources per capita,4190.0,2012.0,10835.0
836,Honduras,95.0,Total renewable water resources per capita,4190.0,2017.0,9947.0
